aspect,outlet_temp,beta,etanbi,capcost
1.8009765625,906.96484375,0.11296875,0.469921875,5583.9
1.8009765625,906.96484375,0.11296875,0.469921875,5525.9
1.8009765625,906.96484375,0.11296875,0.469921875,5534.5
1.8009765625,906.96484375,0.11296875,0.469921875,5513.5
1.8185546875,906.96484375,0.11296875,0.469921875,5461.1
1.8009765625,906.96484375,0.11296875,0.469921875,5534.9
1.8009765625,942.12109375,0.11296875,0.469921875,5488.3
1.8009765625,906.96484375,0.18234375,0.469921875,5208.0
1.8009765625,906.96484375,0.11296875,0.296484375,5676.8
1.8185546875,942.12109375,0.18234375,0.296484375,5179.4
1.8185546875,942.12109375,0.18234375,0.296484375,5187.2
1.8185546875,942.12109375,0.18234375,0.296484375,5184.7
1.8185546875,942.12109375,0.18234375,0.296484375,5195.2
1.8009765625,942.12109375,0.18234375,0.296484375,5251.3
1.8185546875,942.12109375,0.18234375,0.296484375,5184.6
1.8185546875,906.96484375,0.18234375,0.296484375,5203.7
1.8185546875,942.12109375,0.11296875,0.296484375,5559.5
1.8185546875,942.12109375,0.18234375,0.469921875,5118.2
1.8185546875,942.12109375,0.18234375,0.296484375,5184.6
1.9009765625,1056.96484375,0.19296875,0.269921875,4863.6
1.9009765625,1056.96484375,0.19296875,0.269921875,4859.7
1.9009765625,1056.96484375,0.19296875,0.269921875,4864.0
1.9009765625,1056.96484375,0.19296875,0.269921875,4863.5
1.9009765625,1056.96484375,0.19296875,0.269921875,4868.3
1.9185546875,1056.96484375,0.19296875,0.269921875,4814.3
1.9009765625,1056.96484375,0.19296875,0.269921875,4863.6
1.9009765625,1092.12109375,0.19296875,0.269921875,4851.3
1.9009765625,1056.96484375,0.10234375,0.269921875,5375.5
1.9009765625,1056.96484375,0.19296875,0.496484375,4781.1
1.9185546875,1092.12109375,0.10234375,0.496484375,5538.6
1.9185546875,1092.12109375,0.10234375,0.496484375,5439.3
1.9185546875,1092.12109375,0.10234375,0.496484375,5445.0
1.9185546875,1092.12109375,0.10234375,0.496484375,5421.4
1.9009765625,1092.12109375,0.10234375,0.496484375,5401.1
1.9185546875,1092.12109375,0.10234375,0.496484375,5068.1
1.9185546875,1056.96484375,0.10234375,0.496484375,5522.3
1.9185546875,1092.12109375,0.19296875,0.496484375,4723.2
1.9185546875,1092.12109375,0.10234375,0.269921875,5837.9
1.9185546875,1092.12109375,0.10234375,0.496484375,5443.9
1.9259765625,869.46484375,0.09296875,0.419921875,7905.2
1.9259765625,869.46484375,0.09296875,0.419921875,8195.8
1.9259765625,869.46484375,0.09296875,0.419921875,7849.5
1.9259765625,869.46484375,0.09296875,0.419921875,7930.0
1.9935546875,869.46484375,0.09296875,0.419921875,8378.9
1.9259765625,869.46484375,0.09296875,0.419921875,7873.8
1.9259765625,1054.62109375,0.09296875,0.419921875,6843.1
1.9259765625,869.46484375,0.08234375,0.419921875,9352.0
1.9259765625,869.46484375,0.09296875,0.446484375,7832.5
1.9935546875,1054.62109375,0.08234375,0.446484375,8505.0
1.9259765625,1054.62109375,0.08234375,0.446484375,7947.9
1.9935546875,1054.62109375,0.09296875,0.446484375,7196.9
1.8259765625,1019.46484375,0.17296875,0.219921875,5208.3
1.8259765625,1019.46484375,0.17296875,0.219921875,5212.7
1.8259765625,1019.46484375,0.17296875,0.219921875,5209.4
1.8259765625,1019.46484375,0.17296875,0.219921875,5207.7
1.8259765625,1019.46484375,0.17296875,0.219921875,5209.6
1.8935546875,1019.46484375,0.17296875,0.219921875,4985.0
1.8259765625,1019.46484375,0.17296875,0.219921875,5208.3
1.8259765625,904.62109375,0.17296875,0.219921875,5267.6
1.8259765625,1019.46484375,0.16234375,0.219921875,5238.3
1.8259765625,1019.46484375,0.17296875,0.246484375,5184.1
1.8935546875,904.62109375,0.16234375,0.246484375,5047.5
1.8935546875,904.62109375,0.16234375,0.246484375,5051.4
1.8935546875,904.62109375,0.16234375,0.246484375,5053.9
1.8935546875,904.62109375,0.16234375,0.246484375,5051.5
1.8259765625,904.62109375,0.16234375,0.246484375,5280.7
1.8935546875,904.62109375,0.16234375,0.246484375,5052.9
1.8935546875,1019.46484375,0.16234375,0.246484375,4994.4
1.8935546875,904.62109375,0.17296875,0.246484375,5023.7
1.8935546875,904.62109375,0.16234375,0.219921875,5078.8
1.8935546875,904.62109375,0.16234375,0.246484375,5052.9
1.8759765625,794.46484375,0.13296875,0.319921875,5275.9
1.8759765625,794.46484375,0.13296875,0.319921875,5254.1
1.8759765625,794.46484375,0.13296875,0.319921875,5282.8
1.8759765625,794.46484375,0.13296875,0.319921875,5271.7
1.8759765625,794.46484375,0.13296875,0.319921875,5279.4
1.9435546875,794.46484375,0.13296875,0.319921875,5069.6
1.8759765625,794.46484375,0.13296875,0.319921875,5275.9
1.8759765625,979.62109375,0.13296875,0.319921875,5110.6
1.8759765625,794.46484375,0.12234375,0.319921875,5422.9
1.8759765625,794.46484375,0.13296875,0.5464843749999999,5153.5
1.9435546875,979.62109375,0.12234375,0.5464843749999999,4878.5
1.9435546875,979.62109375,0.12234375,0.5464843749999999,4874.1
1.9435546875,979.62109375,0.12234375,0.5464843749999999,4876.0
1.9435546875,979.62109375,0.12234375,0.5464843749999999,4874.1
1.8759765625,979.62109375,0.12234375,0.5464843749999999,5077.9
1.9435546875,979.62109375,0.12234375,0.5464843749999999,4875.3
1.9435546875,794.46484375,0.12234375,0.5464843749999999,5047.9
1.9435546875,979.62109375,0.13296875,0.5464843749999999,4836.2
1.9435546875,979.62109375,0.12234375,0.319921875,4947.6
1.9435546875,979.62109375,0.12234375,0.5464843749999999,4875.3
1.9759765625,944.46484375,0.05296875,0.519921875,15104.0
1.9759765625,944.46484375,0.05296875,0.519921875,14545.0
1.9759765625,944.46484375,0.05296875,0.519921875,15069.0
1.9759765625,944.46484375,0.05296875,0.519921875,15579.0
1.9759765625,944.46484375,0.05296875,0.519921875,15190.0
1.8435546875,944.46484375,0.05296875,0.519921875,12728.0
1.9759765625,944.46484375,0.05296875,0.519921875,15022.0
1.9759765625,944.46484375,0.04234375,0.519921875,23631.0
1.9759765625,944.46484375,0.05296875,0.346484375,16439.0
1.8435546875,829.62109375,0.04234375,0.346484375,25591.0
1.8435546875,829.62109375,0.04234375,0.346484375,24142.0
1.8435546875,829.62109375,0.04234375,0.519921875,23278.0
1.8197265625,1047.58984375,0.13796875,0.557421875,5191.5
1.8197265625,1047.58984375,0.13796875,0.557421875,5179.9
1.8197265625,1047.58984375,0.13796875,0.557421875,5191.3
1.8197265625,1047.58984375,0.13796875,0.557421875,5191.3
1.8197265625,1047.58984375,0.13796875,0.557421875,5189.6
1.8123046875,1047.58984375,0.13796875,0.557421875,5220.0
1.8197265625,1047.58984375,0.13796875,0.557421875,5191.5
1.8197265625,1026.49609375,0.13796875,0.557421875,5200.5
1.8197265625,1047.58984375,0.07734375,0.557421875,6144.8
1.8197265625,1047.58984375,0.13796875,0.283984375,5290.2
1.8123046875,1026.49609375,0.07734375,0.283984375,6500.3
1.8123046875,1026.49609375,0.07734375,0.283984375,6360.0
1.8123046875,1026.49609375,0.07734375,0.283984375,6359.9
1.8123046875,1026.49609375,0.07734375,0.283984375,6364.0
1.8197265625,1026.49609375,0.07734375,0.283984375,6320.1
1.8123046875,1026.49609375,0.07734375,0.283984375,6359.0
1.8123046875,1047.58984375,0.07734375,0.283984375,6325.0
1.8123046875,1026.49609375,0.13796875,0.283984375,5310.3
1.8123046875,1026.49609375,0.07734375,0.557421875,6101.3
1.8123046875,1026.49609375,0.07734375,0.283984375,6359.0
1.9197265625,897.58984375,0.05796875,0.357421875,16310.0
1.9197265625,897.58984375,0.05796875,0.357421875,17050.0
1.9197265625,897.58984375,0.05796875,0.357421875,16473.0
1.9197265625,897.58984375,0.05796875,0.357421875,16310.0
1.9197265625,897.58984375,0.05796875,0.357421875,16233.0
1.9123046875,897.58984375,0.05796875,0.357421875,16144.0
1.9197265625,897.58984375,0.05796875,0.357421875,11598.0
1.9197265625,876.49609375,0.05796875,0.357421875,16786.0
1.9197265625,897.58984375,0.15734375,0.357421875,4923.9
1.9197265625,897.58984375,0.05796875,0.4839843749999999,15357.0
1.9123046875,876.49609375,0.15734375,0.4839843749999999,4917.8
1.9123046875,876.49609375,0.15734375,0.4839843749999999,4919.9
1.9123046875,876.49609375,0.15734375,0.4839843749999999,4923.6
1.9123046875,876.49609375,0.15734375,0.4839843749999999,4925.0
1.9197265625,876.49609375,0.15734375,0.4839843749999999,4902.2
1.9123046875,876.49609375,0.15734375,0.4839843749999999,4923.5
1.9123046875,897.58984375,0.15734375,0.4839843749999999,4911.1
1.9123046875,876.49609375,0.05796875,0.4839843749999999,11672.0
1.9123046875,876.49609375,0.15734375,0.357421875,4965.6
1.9123046875,876.49609375,0.15734375,0.4839843749999999,4923.5
1.9697265625,972.58984375,0.09796875,0.257421875,6477.9
1.9697265625,972.58984375,0.09796875,0.257421875,6916.2
1.9697265625,972.58984375,0.09796875,0.257421875,6475.4
1.9697265625,972.58984375,0.09796875,0.257421875,6475.4
1.9697265625,972.58984375,0.09796875,0.257421875,6465.8
1.8623046875,972.58984375,0.09796875,0.257421875,6081.2
1.9697265625,972.58984375,0.09796875,0.257421875,6915.2
1.9697265625,951.49609375,0.09796875,0.257421875,6567.3
1.9697265625,972.58984375,0.19734375,0.257421875,4715.6
1.9697265625,972.58984375,0.09796875,0.383984375,6100.3
1.8623046875,951.49609375,0.19734375,0.383984375,4958.0
1.8623046875,951.49609375,0.19734375,0.383984375,4969.1
1.8623046875,951.49609375,0.19734375,0.383984375,4969.1
1.8623046875,951.49609375,0.19734375,0.383984375,4970.7
1.9697265625,951.49609375,0.19734375,0.383984375,4670.4
1.8623046875,951.49609375,0.19734375,0.383984375,4968.9
1.8623046875,972.58984375,0.19734375,0.383984375,4959.2
1.8623046875,951.49609375,0.09796875,0.383984375,6474.6
1.8623046875,951.49609375,0.19734375,0.257421875,5036.2
1.8623046875,951.49609375,0.19734375,0.383984375,4968.9
1.8697265625,822.58984375,0.17796875,0.457421875,5041.7
1.8697265625,822.58984375,0.17796875,0.457421875,5036.7
1.8697265625,822.58984375,0.17796875,0.457421875,5041.6
1.8697265625,822.58984375,0.17796875,0.457421875,5045.8
1.8697265625,822.58984375,0.17796875,0.457421875,5040.0
1.9623046875,822.58984375,0.17796875,0.457421875,4778.2
1.8697265625,822.58984375,0.17796875,0.457421875,5041.7
1.8697265625,801.49609375,0.17796875,0.457421875,5057.3
1.8697265625,822.58984375,0.11734375,0.457421875,5399.1
1.8697265625,822.58984375,0.17796875,0.583984375,5013.5
1.9623046875,801.49609375,0.11734375,0.583984375,5099.7
1.9623046875,801.49609375,0.11734375,0.583984375,5072.6
1.9623046875,801.49609375,0.11734375,0.583984375,5058.7
1.9623046875,801.49609375,0.11734375,0.583984375,5075.7
1.8697265625,801.49609375,0.11734375,0.583984375,5363.3
1.9623046875,801.49609375,0.11734375,0.583984375,5072.0
1.9623046875,822.58984375,0.11734375,0.583984375,5036.1
1.9623046875,801.49609375,0.17796875,0.583984375,4762.2
1.9623046875,801.49609375,0.11734375,0.457421875,5127.2
1.9623046875,801.49609375,0.11734375,0.583984375,5072.0
1.8947265625,1010.08984375,0.11796875,0.207421875,5313.3
1.8947265625,1010.08984375,0.11796875,0.207421875,5316.5
1.8947265625,1010.08984375,0.11796875,0.207421875,5308.3
1.8947265625,1010.08984375,0.11796875,0.207421875,5322.0
1.8947265625,1010.08984375,0.11796875,0.207421875,5298.7
1.9373046875,1010.08984375,0.11796875,0.207421875,5181.0
1.8947265625,1010.08984375,0.11796875,0.207421875,5313.3
1.8947265625,838.99609375,0.11796875,0.207421875,5576.8
1.8947265625,1010.08984375,0.09734375,0.207421875,5694.5
1.8947265625,1010.08984375,0.11796875,0.533984375,5036.3
1.9373046875,838.99609375,0.09734375,0.533984375,5801.4
1.9373046875,838.99609375,0.09734375,0.533984375,5829.6
1.9373046875,838.99609375,0.09734375,0.533984375,5781.5
1.9373046875,838.99609375,0.09734375,0.533984375,5857.5
1.8947265625,838.99609375,0.09734375,0.533984375,5687.3
1.9373046875,838.99609375,0.09734375,0.533984375,5532.5
1.9373046875,1010.08984375,0.09734375,0.533984375,5236.2
1.9373046875,838.99609375,0.11796875,0.533984375,5092.6
1.9373046875,838.99609375,0.09734375,0.207421875,6742.7
1.9373046875,838.99609375,0.09734375,0.533984375,5811.8
1.9947265625,860.08984375,0.19796875,0.407421875,4637.5
1.9947265625,860.08984375,0.19796875,0.407421875,4637.7
1.9947265625,860.08984375,0.19796875,0.407421875,4636.6
1.9947265625,860.08984375,0.19796875,0.407421875,4644.5
1.8373046875,860.08984375,0.19796875,0.407421875,5077.3
1.9947265625,860.08984375,0.19796875,0.407421875,4637.5
1.9947265625,988.99609375,0.19796875,0.407421875,4578.8
1.9947265625,860.08984375,0.17734375,0.407421875,4678.5
1.9947265625,860.08984375,0.19796875,0.333984375,4665.5
1.8373046875,988.99609375,0.17734375,0.333984375,5095.1
1.8373046875,988.99609375,0.17734375,0.333984375,5095.9
1.8373046875,988.99609375,0.17734375,0.333984375,5096.3
1.8373046875,988.99609375,0.17734375,0.333984375,5086.7
1.9947265625,988.99609375,0.17734375,0.333984375,4650.2
1.8373046875,988.99609375,0.17734375,0.333984375,5095.3
1.8373046875,860.08984375,0.17734375,0.333984375,5162.3
1.8373046875,988.99609375,0.19796875,0.333984375,5049.2
1.8373046875,988.99609375,0.17734375,0.407421875,5067.7
1.8373046875,988.99609375,0.17734375,0.333984375,5095.3
1.9447265625,1085.08984375,0.15796875,0.5074218749999999,4728.9
1.9447265625,1085.08984375,0.15796875,0.5074218749999999,4729.1
1.9447265625,1085.08984375,0.15796875,0.5074218749999999,4728.4
1.9447265625,1085.08984375,0.15796875,0.5074218749999999,4728.8
1.9447265625,1085.08984375,0.15796875,0.5074218749999999,4724.6
1.9873046875,1085.08984375,0.15796875,0.5074218749999999,4623.7
1.9447265625,1085.08984375,0.15796875,0.5074218749999999,4728.9
1.9447265625,913.99609375,0.15796875,0.5074218749999999,4797.4
1.9447265625,1085.08984375,0.13734375,0.5074218749999999,4786.7
1.9447265625,1085.08984375,0.15796875,0.433984375,4745.8
1.9873046875,913.99609375,0.13734375,0.433984375,4764.1
1.9873046875,913.99609375,0.13734375,0.433984375,4765.2
1.9873046875,913.99609375,0.13734375,0.433984375,4764.5
1.9873046875,913.99609375,0.13734375,0.433984375,4768.6
1.9447265625,913.99609375,0.13734375,0.433984375,4873.1
1.9873046875,913.99609375,0.13734375,0.433984375,4764.4
1.9873046875,1085.08984375,0.13734375,0.433984375,4692.2
1.9873046875,913.99609375,0.15796875,0.433984375,4704.6
1.9873046875,913.99609375,0.13734375,0.5074218749999999,4745.7
1.9873046875,913.99609375,0.13734375,0.433984375,4764.4
1.8447265625,935.08984375,0.07796875,0.307421875,6398.6
1.8447265625,935.08984375,0.07796875,0.307421875,6405.0
1.8447265625,935.08984375,0.07796875,0.307421875,6424.3
1.8447265625,935.08984375,0.07796875,0.307421875,6396.9
1.8447265625,935.08984375,0.07796875,0.307421875,6453.9
1.8873046875,935.08984375,0.07796875,0.307421875,6198.0
1.8447265625,935.08984375,0.07796875,0.307421875,6398.6
1.8447265625,1063.99609375,0.07796875,0.307421875,6156.4
1.8447265625,935.08984375,0.05734375,0.307421875,8126.2
1.8447265625,935.08984375,0.07796875,0.233984375,6572.4
1.8873046875,1063.99609375,0.05734375,0.233984375,8885.4
1.8873046875,1063.99609375,0.05734375,0.233984375,8768.3
1.8873046875,1063.99609375,0.07796875,0.233984375,6260.3
1.8873046875,1063.99609375,0.05734375,0.307421875,8437.7
1.9072265625,991.33984375,0.10796875,0.232421875,5421.6
1.9072265625,991.33984375,0.10796875,0.232421875,5362.0
1.9072265625,991.33984375,0.10796875,0.232421875,5420.7
1.9072265625,991.33984375,0.10796875,0.232421875,5433.8
1.9072265625,991.33984375,0.10796875,0.232421875,5458.0
1.9998046875,991.33984375,0.10796875,0.232421875,5147.9
1.9072265625,991.33984375,0.10796875,0.232421875,6118.2
1.9072265625,857.74609375,0.10796875,0.232421875,5647.3
1.9072265625,991.33984375,0.18734375,0.232421875,4920.8
1.9072265625,991.33984375,0.10796875,0.558984375,5137.7
1.9998046875,857.74609375,0.18734375,0.558984375,4633.4
1.9998046875,857.74609375,0.18734375,0.558984375,4624.3
1.9998046875,857.74609375,0.18734375,0.558984375,4623.0
1.9998046875,857.74609375,0.18734375,0.558984375,4616.1
1.9072265625,857.74609375,0.18734375,0.558984375,4859.5
1.9998046875,857.74609375,0.18734375,0.558984375,4624.2
1.9998046875,991.33984375,0.18734375,0.558984375,4563.4
1.9998046875,857.74609375,0.10796875,0.558984375,6166.3
1.9998046875,857.74609375,0.18734375,0.232421875,4757.2
1.9998046875,857.74609375,0.18734375,0.558984375,4624.2
1.8072265625,841.33984375,0.18796875,0.4324218749999999,5225.5
1.8072265625,841.33984375,0.18796875,0.4324218749999999,5239.8
1.8072265625,841.33984375,0.18796875,0.4324218749999999,5225.4
1.8072265625,841.33984375,0.18796875,0.4324218749999999,5223.9
1.8072265625,841.33984375,0.18796875,0.4324218749999999,5220.0
1.8998046875,841.33984375,0.18796875,0.4324218749999999,4915.1
1.8072265625,841.33984375,0.18796875,0.4324218749999999,5225.5
1.8072265625,1007.74609375,0.18796875,0.4324218749999999,5140.0
1.8072265625,841.33984375,0.10734375,0.4324218749999999,5782.1
1.8072265625,841.33984375,0.18796875,0.358984375,5252.5
1.8998046875,1007.74609375,0.10734375,0.358984375,5215.3
1.8998046875,1007.74609375,0.10734375,0.358984375,5267.0
1.8998046875,1007.74609375,0.10734375,0.358984375,5277.8
1.8998046875,1007.74609375,0.10734375,0.358984375,5283.8
1.8072265625,1007.74609375,0.10734375,0.358984375,5619.1
1.8998046875,1007.74609375,0.10734375,0.358984375,5384.2
1.8998046875,841.33984375,0.10734375,0.358984375,5522.6
1.8998046875,1007.74609375,0.18796875,0.358984375,4858.3
1.8998046875,1007.74609375,0.10734375,0.4324218749999999,5213.0
1.8998046875,1007.74609375,0.10734375,0.358984375,5266.4
1.8572265625,1066.33984375,0.14796875,0.532421875,5009.5
1.8572265625,1066.33984375,0.14796875,0.532421875,5014.2
1.8572265625,1066.33984375,0.14796875,0.532421875,5008.9
1.8572265625,1066.33984375,0.14796875,0.532421875,5009.4
1.8572265625,1066.33984375,0.14796875,0.532421875,5018.0
1.9498046875,1066.33984375,0.14796875,0.532421875,4737.3
1.8572265625,1066.33984375,0.14796875,0.532421875,5009.5
1.8572265625,932.74609375,0.14796875,0.532421875,5065.6
1.8572265625,1066.33984375,0.06734375,0.532421875,8708.6
1.8572265625,1066.33984375,0.14796875,0.458984375,5025.5
1.9498046875,932.74609375,0.06734375,0.458984375,6409.3
1.9498046875,932.74609375,0.06734375,0.458984375,6667.3
1.9498046875,932.74609375,0.06734375,0.458984375,6632.2
1.9498046875,932.74609375,0.06734375,0.458984375,6529.5
1.8572265625,932.74609375,0.06734375,0.458984375,6625.5
1.9498046875,932.74609375,0.06734375,0.458984375,11615.0
1.9498046875,1066.33984375,0.06734375,0.458984375,6112.3
1.9498046875,932.74609375,0.14796875,0.458984375,4821.6
1.9498046875,932.74609375,0.06734375,0.532421875,6518.7
1.9572265625,916.33984375,0.06796875,0.332421875,8675.8
1.9572265625,916.33984375,0.06796875,0.332421875,8259.2
1.9572265625,916.33984375,0.06796875,0.332421875,8744.1
1.9572265625,916.33984375,0.06796875,0.332421875,8666.7
1.9572265625,916.33984375,0.06796875,0.332421875,8567.1
1.8498046875,916.33984375,0.06796875,0.332421875,7900.1
1.9572265625,916.33984375,0.06796875,0.332421875,9391.9
1.9572265625,1082.74609375,0.06796875,0.332421875,7616.9
1.9572265625,916.33984375,0.14734375,0.332421875,4858.0
1.8498046875,1082.74609375,0.14734375,0.258984375,5143.9
1.8498046875,1082.74609375,0.14734375,0.258984375,5134.8
1.8498046875,1082.74609375,0.14734375,0.258984375,5136.2
1.8498046875,1082.74609375,0.14734375,0.258984375,5140.9
1.8498046875,1082.74609375,0.14734375,0.258984375,5136.1
1.8498046875,916.33984375,0.14734375,0.258984375,5215.6
1.8498046875,1082.74609375,0.06796875,0.258984375,7532.9
1.8498046875,1082.74609375,0.14734375,0.332421875,5092.8
1.8498046875,1082.74609375,0.14734375,0.258984375,5136.1
1.9822265625,1028.83984375,0.12796875,0.582421875,4739.0
1.9822265625,1028.83984375,0.12796875,0.582421875,4739.6
1.9822265625,1028.83984375,0.12796875,0.582421875,4737.2
1.9822265625,1028.83984375,0.12796875,0.582421875,4739.9
1.9822265625,1028.83984375,0.12796875,0.582421875,4737.5
1.8748046875,1028.83984375,0.12796875,0.582421875,5044.5
1.9822265625,1028.83984375,0.12796875,0.582421875,4739.0
1.9822265625,1045.24609375,0.12796875,0.582421875,4732.6
1.9822265625,1028.83984375,0.12734375,0.582421875,4741.2
1.9822265625,1028.83984375,0.12796875,0.208984375,4928.5
1.8748046875,1045.24609375,0.12734375,0.208984375,5219.4
1.8748046875,1045.24609375,0.12734375,0.208984375,5231.9
1.8748046875,1045.24609375,0.12734375,0.208984375,5218.7
1.8748046875,1045.24609375,0.12734375,0.208984375,5227.0
1.9822265625,1045.24609375,0.12734375,0.208984375,5133.7
1.8748046875,1045.24609375,0.12734375,0.208984375,5222.5
1.8748046875,1028.83984375,0.12734375,0.208984375,5239.7
1.8748046875,1045.24609375,0.12796875,0.208984375,5214.6
1.8748046875,1045.24609375,0.12734375,0.582421875,5037.7
1.8748046875,1045.24609375,0.12734375,0.208984375,5222.5
1.8822265625,878.83984375,0.04796875,0.382421875,14097.0
1.8822265625,878.83984375,0.04796875,0.382421875,14136.0
1.8822265625,878.83984375,0.04796875,0.382421875,14087.0
1.8822265625,878.83984375,0.04796875,0.382421875,14097.0
1.8822265625,878.83984375,0.04796875,0.382421875,14051.0
1.9748046875,878.83984375,0.04796875,0.382421875,15897.0
1.8822265625,878.83984375,0.04796875,0.382421875,10621.0
1.8822265625,895.24609375,0.04796875,0.382421875,13819.0
1.8822265625,878.83984375,0.04734375,0.382421875,14421.0
1.8822265625,878.83984375,0.04796875,0.4089843749999999,13918.0
1.9748046875,895.24609375,0.04734375,0.4089843749999999,11673.0
1.9748046875,895.24609375,0.04734375,0.4089843749999999,11637.0
1.9748046875,895.24609375,0.04734375,0.4089843749999999,11646.0
1.9748046875,895.24609375,0.04734375,0.4089843749999999,11737.0
1.8822265625,895.24609375,0.04734375,0.4089843749999999,10586.0
1.9748046875,895.24609375,0.04734375,0.4089843749999999,15756.0
1.9748046875,878.83984375,0.04734375,0.4089843749999999,11928.0
1.9748046875,895.24609375,0.04796875,0.4089843749999999,11463.0
1.9748046875,895.24609375,0.04734375,0.382421875,11848.0
1.9748046875,895.24609375,0.04734375,0.4089843749999999,11702.0
1.8322265625,953.83984375,0.08796875,0.282421875,7155.9
1.8322265625,953.83984375,0.08796875,0.282421875,6890.4
1.8322265625,953.83984375,0.08796875,0.282421875,7152.2
1.8322265625,953.83984375,0.08796875,0.282421875,7056.3
1.8322265625,953.83984375,0.08796875,0.282421875,7134.8
1.8248046875,953.83984375,0.08796875,0.282421875,7116.9
1.8322265625,953.83984375,0.08796875,0.282421875,6149.4
1.8322265625,970.24609375,0.08796875,0.282421875,7070.8
1.8322265625,953.83984375,0.08734375,0.282421875,7214.9
1.8322265625,953.83984375,0.08796875,0.308984375,7041.0
1.8248046875,970.24609375,0.08734375,0.308984375,6096.4
1.8248046875,970.24609375,0.08734375,0.308984375,6031.3
1.8248046875,970.24609375,0.08734375,0.308984375,6046.6
1.8248046875,970.24609375,0.08734375,0.308984375,6034.9
1.8322265625,970.24609375,0.08734375,0.308984375,5995.7
1.8248046875,970.24609375,0.08734375,0.308984375,6668.6
1.8248046875,953.83984375,0.08734375,0.308984375,6057.6
1.8248046875,970.24609375,0.08796875,0.308984375,6012.7
1.8248046875,970.24609375,0.08734375,0.282421875,6071.2
1.8248046875,970.24609375,0.08734375,0.308984375,6030.5
1.9322265625,803.83984375,0.16796875,0.482421875,4892.7
1.9322265625,803.83984375,0.16796875,0.482421875,4880.2
1.9322265625,803.83984375,0.16796875,0.482421875,4892.5
1.9322265625,803.83984375,0.16796875,0.482421875,4893.9
1.9322265625,803.83984375,0.16796875,0.482421875,4891.0
1.9248046875,803.83984375,0.16796875,0.482421875,4913.3
1.9322265625,803.83984375,0.16796875,0.482421875,4892.7
1.9322265625,820.24609375,0.16796875,0.482421875,4880.2
1.9322265625,803.83984375,0.16734375,0.482421875,4894.4
1.9322265625,803.83984375,0.16796875,0.508984375,4886.0
1.9248046875,820.24609375,0.16734375,0.508984375,4895.2
1.9248046875,820.24609375,0.16734375,0.508984375,4883.4
1.9248046875,820.24609375,0.16734375,0.508984375,4882.6
1.9248046875,820.24609375,0.16734375,0.508984375,4884.6
1.9322265625,820.24609375,0.16734375,0.508984375,4862.8
1.9248046875,820.24609375,0.16734375,0.508984375,4883.2
1.9248046875,803.83984375,0.16734375,0.508984375,4895.1
1.9248046875,820.24609375,0.16796875,0.508984375,4881.6
1.9248046875,820.24609375,0.16734375,0.482421875,4889.6
1.9248046875,820.24609375,0.16734375,0.508984375,4883.2
1.9650390625,857.74609375,0.17921875,0.548046875,4737.3
1.9650390625,857.74609375,0.17921875,0.548046875,4719.3
1.9650390625,857.74609375,0.17921875,0.548046875,4737.8
1.9650390625,857.74609375,0.17921875,0.548046875,4733.6
1.9650390625,857.74609375,0.17921875,0.548046875,4735.9
1.9732421875,857.74609375,0.17921875,0.548046875,4717.0
1.9650390625,857.74609375,0.17921875,0.548046875,4737.3
1.9650390625,888.21484375,0.17921875,0.548046875,4719.6
1.9650390625,857.74609375,0.07859375,0.548046875,6464.1
1.9650390625,857.74609375,0.17921875,0.580859375,4731.2
1.9732421875,888.21484375,0.07859375,0.580859375,7308.4
1.9732421875,888.21484375,0.07859375,0.580859375,6763.6
1.9732421875,888.21484375,0.07859375,0.580859375,6826.8
1.9732421875,888.21484375,0.07859375,0.580859375,6781.0
1.9650390625,888.21484375,0.07859375,0.580859375,6734.0
1.9732421875,888.21484375,0.07859375,0.580859375,5811.1
1.9732421875,857.74609375,0.07859375,0.580859375,6942.3
1.9732421875,888.21484375,0.17921875,0.580859375,4675.2
1.9732421875,888.21484375,0.07859375,0.548046875,6809.6
1.9732421875,888.21484375,0.07859375,0.580859375,6770.8
1.8650390625,1007.74609375,0.09921875,0.348046875,5498.5
1.8650390625,1007.74609375,0.09921875,0.348046875,5505.9
1.8650390625,1007.74609375,0.09921875,0.348046875,5500.4
1.8650390625,1007.74609375,0.09921875,0.348046875,5502.5
1.8650390625,1007.74609375,0.09921875,0.348046875,5495.1
1.8732421875,1007.74609375,0.09921875,0.348046875,5467.9
1.8650390625,1007.74609375,0.09921875,0.348046875,6344.9
1.8650390625,1038.21484375,0.09921875,0.348046875,5462.5
1.8650390625,1007.74609375,0.15859375,0.348046875,5033.9
1.8650390625,1007.74609375,0.09921875,0.380859375,5469.6
1.8732421875,1038.21484375,0.15859375,0.380859375,4981.8
1.8732421875,1038.21484375,0.15859375,0.380859375,4982.4
1.8732421875,1038.21484375,0.15859375,0.380859375,4982.1
1.8732421875,1038.21484375,0.15859375,0.380859375,4984.0
1.8650390625,1038.21484375,0.15859375,0.380859375,5009.2
1.8732421875,1038.21484375,0.15859375,0.380859375,4982.8
1.8732421875,1007.74609375,0.15859375,0.380859375,4995.2
1.8732421875,1038.21484375,0.09921875,0.380859375,6234.3
1.8732421875,1038.21484375,0.15859375,0.348046875,4995.7
1.8732421875,1038.21484375,0.15859375,0.380859375,4982.8
1.8150390625,932.74609375,0.05921875,0.248046875,12740.0
1.8150390625,932.74609375,0.05921875,0.248046875,13990.0
