run,capcost,fdene,fimp(14),pseprmax,feffcd,aspect,boundu(2),outlet_temp,beta,etanbi
176,6210.9,0.95078125,1.4570312500000001e-05,36.89453125,0.8515625,1.81328125,4.33984375,995.734375,0.080625,0.4171875
177,5254.0,0.95078125,1.4570312500000001e-05,36.89453125,0.8515625,1.81328125,4.33984375,852.765625,0.169375,0.4171875
178,6408.0,0.95078125,1.4570312500000001e-05,36.89453125,0.8515625,1.81328125,4.33984375,852.765625,0.080625,0.5671875
179,6523.5,0.95078125,1.4570312500000001e-05,36.89453125,0.8515625,1.81328125,4.33984375,852.765625,0.080625,0.4171875
180,6767.0,0.98984375,5.6757812500000005e-05,25.76171875,1.1015625,1.99296875,3.98828125,845.734375,0.08937500000000001,0.3671875
181,7280.9,0.8507812499999999,5.6757812500000005e-05,25.76171875,1.1015625,1.99296875,3.98828125,845.734375,0.08937500000000001,0.3671875
182,6764.6,0.98984375,5.9570312500000005e-05,25.76171875,1.1015625,1.99296875,3.98828125,845.734375,0.08937500000000001,0.3671875
183,6771.9,0.98984375,5.6757812500000005e-05,24.39453125,1.1015625,1.99296875,3.98828125,845.734375,0.08937500000000001,0.3671875
184,6786.1,0.98984375,5.6757812500000005e-05,25.76171875,1.0515625,1.99296875,3.98828125,845.734375,0.08937500000000001,0.3671875
185,6429.0,0.98984375,5.6757812500000005e-05,25.76171875,1.1015625,1.91328125,3.98828125,845.734375,0.08937500000000001,0.3671875
186,7349.7,0.98984375,5.6757812500000005e-05,25.76171875,1.1015625,1.99296875,3.83984375,845.734375,0.08937500000000001,0.3671875
187,6052.6,0.98984375,5.6757812500000005e-05,25.76171875,1.1015625,1.99296875,3.98828125,1002.765625,0.08937500000000001,0.3671875
188,4748.7,0.98984375,5.6757812500000005e-05,25.76171875,1.1015625,1.99296875,3.98828125,845.734375,0.160625,0.3671875
189,7482.1,0.98984375,5.6757812500000005e-05,25.76171875,1.1015625,1.99296875,3.98828125,845.734375,0.08937500000000001,0.2171875
190,4970.2,0.98984375,5.9570312500000005e-05,24.39453125,1.0515625,1.91328125,3.83984375,1002.765625,0.160625,0.2171875
191,4987.6,0.8507812499999999,5.6757812500000005e-05,24.39453125,1.0515625,1.91328125,3.83984375,1002.765625,0.160625,0.2171875
192,4987.1,0.8507812499999999,5.9570312500000005e-05,25.76171875,1.0515625,1.91328125,3.83984375,1002.765625,0.160625,0.2171875
193,4985.2,0.8507812499999999,5.9570312500000005e-05,24.39453125,1.1015625,1.91328125,3.83984375,1002.765625,0.160625,0.2171875
194,4778.8,0.8507812499999999,5.9570312500000005e-05,24.39453125,1.0515625,1.99296875,3.83984375,1002.765625,0.160625,0.2171875
195,4987.4,0.8507812499999999,5.9570312500000005e-05,24.39453125,1.0515625,1.91328125,3.98828125,1002.765625,0.160625,0.2171875
196,5086.2,0.8507812499999999,5.9570312500000005e-05,24.39453125,1.0515625,1.91328125,3.83984375,845.734375,0.160625,0.2171875
197,7284.9,0.8507812499999999,5.9570312500000005e-05,24.39453125,1.0515625,1.91328125,3.83984375,1002.765625,0.08937500000000001,0.2171875
198,4888.1,0.8507812499999999,5.9570312500000005e-05,24.39453125,1.0515625,1.91328125,3.83984375,1002.765625,0.160625,0.3671875
199,4987.4,0.8507812499999999,5.9570312500000005e-05,24.39453125,1.0515625,1.91328125,3.83984375,1002.765625,0.160625,0.2171875
200,15744.0,1.03984375,3.42578125e-05,44.51171875,0.8015625000000001,1.94296875,3.73828125,1070.734375,0.049375,0.2671875
201,17381.0,0.90078125,3.42578125e-05,44.51171875,0.8015625000000001,1.94296875,3.73828125,1070.734375,0.049375,0.2671875
202,15780.0,1.03984375,8.20703125e-05,44.51171875,0.8015625000000001,1.94296875,3.73828125,1070.734375,0.049375,0.2671875
204,15533.0,1.03984375,3.42578125e-05,44.51171875,0.9515625,1.94296875,3.73828125,1070.734375,0.049375,0.2671875
205,14177.0,1.03984375,3.42578125e-05,44.51171875,0.8015625000000001,1.86328125,3.73828125,1070.734375,0.049375,0.2671875
206,18192.0,1.03984375,3.42578125e-05,44.51171875,0.8015625000000001,1.94296875,3.58984375,1070.734375,0.049375,0.2671875
207,18260.0,1.03984375,3.42578125e-05,44.51171875,0.8015625000000001,1.94296875,3.73828125,927.765625,0.049375,0.2671875
208,5084.6,1.03984375,3.42578125e-05,44.51171875,0.8015625000000001,1.94296875,3.73828125,1070.734375,0.12062500000000001,0.2671875
209,13785.0,1.03984375,3.42578125e-05,44.51171875,0.8015625000000001,1.94296875,3.73828125,1070.734375,0.049375,0.5171874999999999
210,5164.2,1.03984375,8.20703125e-05,30.64453125,0.9515625,1.86328125,3.58984375,927.765625,0.12062500000000001,0.5171874999999999
211,5341.2,0.90078125,3.42578125e-05,30.64453125,0.9515625,1.86328125,3.58984375,927.765625,0.12062500000000001,0.5171874999999999
212,5292.7,0.90078125,8.20703125e-05,44.51171875,0.9515625,1.86328125,3.58984375,927.765625,0.12062500000000001,0.5171874999999999
213,5361.3,0.90078125,8.20703125e-05,30.64453125,0.8015625000000001,1.86328125,3.58984375,927.765625,0.12062500000000001,0.5171874999999999
214,5512.2,0.90078125,8.20703125e-05,30.64453125,0.9515625,1.94296875,3.58984375,927.765625,0.12062500000000001,0.5171874999999999
215,5187.7,0.90078125,8.20703125e-05,30.64453125,0.9515625,1.86328125,3.73828125,927.765625,0.12062500000000001,0.5171874999999999
216,5105.4,0.90078125,8.20703125e-05,30.64453125,0.9515625,1.86328125,3.58984375,1070.734375,0.12062500000000001,0.5171874999999999
217,17908.0,0.90078125,8.20703125e-05,30.64453125,0.9515625,1.86328125,3.58984375,927.765625,0.049375,0.5171874999999999
218,5760.8,0.90078125,8.20703125e-05,30.64453125,0.9515625,1.86328125,3.58984375,927.765625,0.12062500000000001,0.2671875
219,5317.4,0.90078125,8.20703125e-05,30.64453125,0.9515625,1.86328125,3.58984375,927.765625,0.12062500000000001,0.5171874999999999
220,5217.3,0.93984375,7.925781250000001e-05,32.01171875,1.0015625,1.84296875,4.23828125,920.734375,0.129375,0.4671875
221,5211.0,1.00078125,7.925781250000001e-05,32.01171875,1.0015625,1.84296875,4.23828125,920.734375,0.129375,0.4671875
222,5219.4,0.93984375,3.70703125e-05,32.01171875,1.0015625,1.84296875,4.23828125,920.734375,0.129375,0.4671875
223,5215.7,0.93984375,7.925781250000001e-05,43.14453125,1.0015625,1.84296875,4.23828125,920.734375,0.129375,0.4671875
