run,capcost,fdene,fimp(14),pseprmax,feffcd,aspect,boundu(2),outlet_temp,beta,etanbi
51,9516.8,0.981640625,3.2324218750000004e-05,26.201171875,0.99453125,1.814453125,3.763671875,906.0859375,0.0653125,0.36953125
52,9316.0,0.981640625,7.345703125000001e-05,43.193359375,0.99453125,1.814453125,3.763671875,906.0859375,0.0653125,0.36953125
53,9598.3,0.981640625,7.345703125000001e-05,26.201171875,0.81796875,1.814453125,3.763671875,906.0859375,0.0653125,0.36953125
54,9367.2,0.981640625,7.345703125000001e-05,26.201171875,0.99453125,1.805859375,3.763671875,906.0859375,0.0653125,0.36953125
55,7093.2,0.981640625,7.345703125000001e-05,26.201171875,0.99453125,1.814453125,4.357421875,906.0859375,0.0653125,0.36953125
56,10335.0,0.981640625,7.345703125000001e-05,26.201171875,0.99453125,1.814453125,3.763671875,827.5703125,0.0653125,0.36953125
57,5332.0,0.981640625,7.345703125000001e-05,26.201171875,0.99453125,1.814453125,3.763671875,906.0859375,0.1371875,0.36953125
58,9267.7,0.981640625,7.345703125000001e-05,26.201171875,0.99453125,1.814453125,3.763671875,906.0859375,0.0653125,0.41484374999999996
59,9449.2,0.981640625,7.345703125000001e-05,26.201171875,0.99453125,1.814453125,3.763671875,906.0859375,0.0653125,0.36953125
60,13317.0,0.901171875,7.732421875e-05,30.693359375,1.01796875,1.905859375,3.857421875,977.5703125,0.0571875,0.21484375
61,13567.0,0.881640625,7.732421875e-05,30.693359375,1.01796875,1.905859375,3.857421875,977.5703125,0.0571875,0.21484375
63,13112.0,0.901171875,7.732421875e-05,38.701171875,1.01796875,1.905859375,3.857421875,977.5703125,0.0571875,0.21484375
64,13013.0,0.901171875,7.732421875e-05,30.693359375,1.1945312499999998,1.905859375,3.857421875,977.5703125,0.0571875,0.21484375
65,13460.0,0.901171875,7.732421875e-05,30.693359375,1.01796875,1.914453125,3.857421875,977.5703125,0.0571875,0.21484375
67,12296.0,0.901171875,7.732421875e-05,30.693359375,1.01796875,1.905859375,3.857421875,1056.0859375,0.0571875,0.21484375
68,5064.1,0.901171875,7.732421875e-05,30.693359375,1.01796875,1.905859375,3.857421875,977.5703125,0.1453125,0.21484375
69,10688.0,0.901171875,7.732421875e-05,30.693359375,1.01796875,1.905859375,3.857421875,977.5703125,0.0571875,0.56953125
70,4842.7,0.901171875,2.845703125e-05,38.701171875,1.1945312499999998,1.914453125,4.263671875,1056.0859375,0.1453125,0.56953125
71,4842.5,0.881640625,7.732421875e-05,38.701171875,1.1945312499999998,1.914453125,4.263671875,1056.0859375,0.1453125,0.56953125
72,4845.3,0.881640625,2.845703125e-05,30.693359375,1.1945312499999998,1.914453125,4.263671875,1056.0859375,0.1453125,0.56953125
73,4851.1,0.881640625,2.845703125e-05,38.701171875,1.01796875,1.914453125,4.263671875,1056.0859375,0.1453125,0.56953125
74,4869.0,0.881640625,2.845703125e-05,38.701171875,1.1945312499999998,1.905859375,4.263671875,1056.0859375,0.1453125,0.56953125
75,4844.1,0.881640625,2.845703125e-05,38.701171875,1.1945312499999998,1.914453125,3.857421875,1056.0859375,0.1453125,0.56953125
76,4876.3,0.881640625,2.845703125e-05,38.701171875,1.1945312499999998,1.914453125,4.263671875,977.5703125,0.1453125,0.56953125
77,7747.2,0.881640625,2.845703125e-05,38.701171875,1.1945312499999998,1.914453125,4.263671875,1056.0859375,0.0571875,0.56953125
78,4997.1,0.881640625,2.845703125e-05,38.701171875,1.1945312499999998,1.914453125,4.263671875,1056.0859375,0.1453125,0.21484375
79,4844.1,0.881640625,2.845703125e-05,38.701171875,1.1945312499999998,1.914453125,4.263671875,1056.0859375,0.1453125,0.56953125
80,4880.8,0.926171875,2.1074218750000002e-05,21.318359375,1.06796875,1.930859375,3.732421875,865.0703125,0.1571875,0.46484375
81,4873.2,1.006640625,2.1074218750000002e-05,21.318359375,1.06796875,1.930859375,3.732421875,865.0703125,0.1571875,0.46484375
82,4878.9,0.926171875,6.220703125e-05,21.318359375,1.06796875,1.930859375,3.732421875,865.0703125,0.1571875,0.46484375
83,4878.5,0.926171875,2.1074218750000002e-05,35.576171875,1.06796875,1.930859375,3.732421875,865.0703125,0.1571875,0.46484375
84,4885.5,0.926171875,2.1074218750000002e-05,21.318359375,0.94453125,1.930859375,3.732421875,865.0703125,0.1571875,0.46484375
85,4730.7,0.926171875,2.1074218750000002e-05,21.318359375,1.06796875,1.989453125,3.732421875,865.0703125,0.1571875,0.46484375
86,4880.8,0.926171875,2.1074218750000002e-05,21.318359375,1.06796875,1.930859375,4.388671875,865.0703125,0.1571875,0.46484375
87,4804.5,0.926171875,2.1074218750000002e-05,21.318359375,1.06796875,1.930859375,3.732421875,1018.5859375,0.1571875,0.46484375
88,5222.7,0.926171875,2.1074218750000002e-05,21.318359375,1.06796875,1.930859375,3.732421875,865.0703125,0.1253125,0.46484375
89,4867.6,0.926171875,2.1074218750000002e-05,21.318359375,1.06796875,1.930859375,3.732421875,865.0703125,0.1571875,0.51953125
90,4741.9,0.926171875,6.220703125e-05,35.576171875,0.94453125,1.989453125,4.388671875,1018.5859375,0.1253125,0.51953125
91,4737.3,1.006640625,2.1074218750000002e-05,35.576171875,0.94453125,1.989453125,4.388671875,1018.5859375,0.1253125,0.51953125
92,4737.3,1.006640625,6.220703125e-05,21.318359375,0.94453125,1.989453125,4.388671875,1018.5859375,0.1253125,0.51953125
93,4732.4,1.006640625,6.220703125e-05,35.576171875,1.06796875,1.989453125,4.388671875,1018.5859375,0.1253125,0.51953125
94,4889.0,1.006640625,6.220703125e-05,35.576171875,0.94453125,1.930859375,4.388671875,1018.5859375,0.1253125,0.51953125
95,4804.6,1.006640625,6.220703125e-05,35.576171875,0.94453125,1.989453125,3.732421875,1018.5859375,0.1253125,0.51953125
96,4813.0,1.006640625,6.220703125e-05,35.576171875,0.94453125,1.989453125,4.388671875,865.0703125,0.1253125,0.51953125
97,4641.5,1.006640625,6.220703125e-05,35.576171875,0.94453125,1.989453125,4.388671875,1018.5859375,0.1571875,0.51953125
98,4748.5,1.006640625,6.220703125e-05,35.576171875,0.94453125,1.989453125,4.388671875,1018.5859375,0.1253125,0.46484375
99,4736.1,1.006640625,6.220703125e-05,35.576171875,0.94453125,1.989453125,4.388671875,1018.5859375,0.1253125,0.51953125
100,6346.0,1.026171875,6.607421875000001e-05,33.818359375,0.8679687500000001,1.830859375,4.232421875,1015.0703125,0.07718749999999999,0.26484375
101,6465.4,0.906640625,6.607421875000001e-05,33.818359375,0.8679687500000001,1.830859375,4.232421875,1015.0703125,0.07718749999999999,0.26484375
102,6359.9,1.026171875,1.720703125e-05,33.818359375,0.8679687500000001,1.830859375,4.232421875,1015.0703125,0.07718749999999999,0.26484375
103,6357.5,1.026171875,6.607421875000001e-05,23.076171875,0.8679687500000001,1.830859375,4.232421875,1015.0703125,0.07718749999999999,0.26484375
104,6310.6,1.026171875,6.607421875000001e-05,33.818359375,1.14453125,1.830859375,4.232421875,1015.0703125,0.07718749999999999,0.26484375
105,6145.7,1.026171875,6.607421875000001e-05,33.818359375,0.8679687500000001,1.889453125,4.232421875,1015.0703125,0.07718749999999999,0.26484375
106,6960.4,1.026171875,6.607421875000001e-05,33.818359375,0.8679687500000001,1.830859375,3.888671875,1015.0703125,0.07718749999999999,0.26484375
107,6662.4,1.026171875,6.607421875000001e-05,33.818359375,0.8679687500000001,1.830859375,4.232421875,868.5859375,0.07718749999999999,0.26484375
108,11251.0,1.026171875,6.607421875000001e-05,33.818359375,0.8679687500000001,1.830859375,4.232421875,1015.0703125,0.0453125,0.26484375
109,6250.8,1.026171875,6.607421875000001e-05,33.818359375,0.8679687500000001,1.830859375,4.232421875,1015.0703125,0.07718749999999999,0.31953125
111,19863.0,0.906640625,6.607421875000001e-05,23.076171875,1.14453125,1.889453125,3.888671875,868.5859375,0.0453125,0.31953125
112,19450.0,0.906640625,1.720703125e-05,33.818359375,1.14453125,1.889453125,3.888671875,868.5859375,0.0453125,0.31953125
113,21302.0,0.906640625,1.720703125e-05,23.076171875,0.8679687500000001,1.889453125,3.888671875,868.5859375,0.0453125,0.31953125
114,18469.0,0.906640625,1.720703125e-05,23.076171875,1.14453125,1.830859375,3.888671875,868.5859375,0.0453125,0.31953125
115,14823.0,0.906640625,1.720703125e-05,23.076171875,1.14453125,1.889453125,4.232421875,868.5859375,0.0453125,0.31953125
117,8314.4,0.906640625,1.720703125e-05,23.076171875,1.14453125,1.889453125,3.888671875,868.5859375,0.07718749999999999,0.31953125
118,21502.0,0.906640625,1.720703125e-05,23.076171875,1.14453125,1.889453125,3.888671875,868.5859375,0.0453125,0.26484375
119,20190.0,0.906640625,1.720703125e-05,23.076171875,1.14453125,1.889453125,3.888671875,868.5859375,0.0453125,0.31953125
120,5199.9,0.976171875,4.357421875e-05,27.568359375,1.16796875,1.880859375,4.482421875,940.0703125,0.1171875,0.36484375
121,5263.6,0.8566406249999999,4.357421875e-05,27.568359375,1.16796875,1.880859375,4.482421875,940.0703125,0.1171875,0.36484375
122,5200.5,0.976171875,3.970703125e-05,27.568359375,1.16796875,1.880859375,4.482421875,940.0703125,0.1171875,0.36484375
123,5199.0,0.976171875,4.357421875e-05,29.326171875,1.16796875,1.880859375,4.482421875,940.0703125,0.1171875,0.36484375
124,5228.8,0.976171875,4.357421875e-05,27.568359375,0.8445312500000001,1.880859375,4.482421875,940.0703125,0.1171875,0.36484375
125,5021.8,0.976171875,4.357421875e-05,27.568359375,1.16796875,1.939453125,4.482421875,940.0703125,0.1171875,0.36484375
126,5396.5,0.976171875,4.357421875e-05,27.568359375,1.16796875,1.880859375,3.638671875,940.0703125,0.1171875,0.36484375
127,5195.7,0.976171875,4.357421875e-05,27.568359375,1.16796875,1.880859375,4.482421875,943.5859375,0.1171875,0.36484375
128,5840.4,0.976171875,4.357421875e-05,27.568359375,1.16796875,1.880859375,4.482421875,940.0703125,0.0853125,0.36484375
129,5162.8,0.976171875,4.357421875e-05,27.568359375,1.16796875,1.880859375,4.482421875,940.0703125,0.1171875,0.41953125
130,7778.0,0.976171875,3.970703125e-05,29.326171875,0.8445312500000001,1.939453125,3.638671875,943.5859375,0.0853125,0.41953125
131,8347.6,0.8566406249999999,4.357421875e-05,29.326171875,0.8445312500000001,1.939453125,3.638671875,943.5859375,0.0853125,0.41953125
132,8376.5,0.8566406249999999,3.970703125e-05,27.568359375,0.8445312500000001,1.939453125,3.638671875,943.5859375,0.0853125,0.41953125
133,8063.3,0.8566406249999999,3.970703125e-05,29.326171875,1.16796875,1.939453125,3.638671875,943.5859375,0.0853125,0.41953125
134,7936.5,0.8566406249999999,3.970703125e-05,29.326171875,0.8445312500000001,1.880859375,3.638671875,943.5859375,0.0853125,0.41953125
135,5716.6,0.8566406249999999,3.970703125e-05,29.326171875,0.8445312500000001,1.939453125,4.482421875,943.5859375,0.0853125,0.41953125
136,8382.3,0.8566406249999999,3.970703125e-05,29.326171875,0.8445312500000001,1.939453125,3.638671875,940.0703125,0.0853125,0.41953125
137,5767.7,0.8566406249999999,3.970703125e-05,29.326171875,0.8445312500000001,1.939453125,3.638671875,943.5859375,0.1171875,0.41953125
138,8568.4,0.8566406249999999,3.970703125e-05,29.326171875,0.8445312500000001,1.939453125,3.638671875,943.5859375,0.0853125,0.36484375
139,8353.9,0.8566406249999999,3.970703125e-05,29.326171875,0.8445312500000001,1.939453125,3.638671875,943.5859375,0.0853125,0.41953125
140,4552.6,0.8761718749999999,8.857421875e-05,40.068359375,0.96796875,1.980859375,3.982421875,1090.0703125,0.19718750000000002,0.56484375
141,4549.8,0.956640625,8.857421875e-05,40.068359375,0.96796875,1.980859375,3.982421875,1090.0703125,0.19718750000000002,0.56484375
142,4552.7,0.8761718749999999,8.470703125e-05,40.068359375,0.96796875,1.980859375,3.982421875,1090.0703125,0.19718750000000002,0.56484375
143,4552.5,0.8761718749999999,8.857421875e-05,41.826171875,0.96796875,1.980859375,3.982421875,1090.0703125,0.19718750000000002,0.56484375
144,4549.9,0.8761718749999999,8.857421875e-05,40.068359375,1.04453125,1.980859375,3.982421875,1090.0703125,0.19718750000000002,0.56484375
145,4948.2,0.8761718749999999,8.857421875e-05,40.068359375,0.96796875,1.8394531250000001,3.982421875,1090.0703125,0.19718750000000002,0.56484375
146,4552.6,0.8761718749999999,8.857421875e-05,40.068359375,0.96796875,1.980859375,4.138671875,1090.0703125,0.19718750000000002,0.56484375
147,4688.1,0.8761718749999999,8.857421875e-05,40.068359375,0.96796875,1.980859375,3.982421875,793.5859375,0.19718750000000002,0.56484375
148,4615.3,0.8761718749999999,8.857421875e-05,40.068359375,0.96796875,1.980859375,3.982421875,1090.0703125,0.1653125,0.56484375
149,4684.4,0.8761718749999999,8.857421875e-05,40.068359375,0.96796875,1.980859375,3.982421875,1090.0703125,0.19718750000000002,0.21953125
150,5353.7,0.8761718749999999,8.470703125e-05,41.826171875,1.04453125,1.8394531250000001,4.138671875,793.5859375,0.1653125,0.21953125
151,5337.9,0.956640625,8.857421875e-05,41.826171875,1.04453125,1.8394531250000001,4.138671875,793.5859375,0.1653125,0.21953125
152,5338.4,0.956640625,8.470703125e-05,40.068359375,1.04453125,1.8394531250000001,4.138671875,793.5859375,0.1653125,0.21953125
153,5341.2,0.956640625,8.470703125e-05,41.826171875,0.96796875,1.8394531250000001,4.138671875,793.5859375,0.1653125,0.21953125
154,4917.0,0.956640625,8.470703125e-05,41.826171875,1.04453125,1.980859375,4.138671875,793.5859375,0.1653125,0.21953125
155,5338.1,0.956640625,8.470703125e-05,41.826171875,1.04453125,1.8394531250000001,3.982421875,793.5859375,0.1653125,0.21953125
156,5153.0,0.956640625,8.470703125e-05,41.826171875,1.04453125,1.8394531250000001,4.138671875,1090.0703125,0.1653125,0.21953125
157,5249.5,0.956640625,8.470703125e-05,41.826171875,1.04453125,1.8394531250000001,4.138671875,793.5859375,0.19718750000000002,0.21953125
158,5162.5,0.956640625,8.470703125e-05,41.826171875,1.04453125,1.8394531250000001,4.138671875,793.5859375,0.1653125,0.56484375
159,5338.1,0.956640625,8.470703125e-05,41.826171875,1.04453125,1.8394531250000001,4.138671875,793.5859375,0.1653125,0.21953125
160,5119.3,0.888671875,2.6699218750000003e-05,29.130859375,0.89296875,1.868359375,3.794921875,846.3203125,0.1471875,0.48984374999999997
161,5118.3,0.894140625,2.6699218750000003e-05,29.130859375,0.89296875,1.868359375,3.794921875,846.3203125,0.1471875,0.48984374999999997
162,5116.3,0.888671875,7.908203125000001e-05,29.130859375,0.89296875,1.868359375,3.794921875,846.3203125,0.1471875,0.48984374999999997
163,5115.9,0.888671875,2.6699218750000003e-05,43.388671875,0.89296875,1.868359375,3.794921875,846.3203125,0.1471875,0.48984374999999997
164,5108.8,0.888671875,2.6699218750000003e-05,29.130859375,1.11953125,1.868359375,3.794921875,846.3203125,0.1471875,0.48984374999999997
165,4938.8,0.888671875,2.6699218750000003e-05,29.130859375,0.89296875,1.926953125,3.794921875,846.3203125,0.1471875,0.48984374999999997
166,5119.3,0.888671875,2.6699218750000003e-05,29.130859375,0.89296875,1.868359375,3.826171875,846.3203125,0.1471875,0.48984374999999997
167,5016.2,0.888671875,2.6699218750000003e-05,29.130859375,0.89296875,1.868359375,3.794921875,1037.3359375,0.1471875,0.48984374999999997
168,8786.8,0.888671875,2.6699218750000003e-05,29.130859375,0.89296875,1.868359375,3.794921875,846.3203125,0.0753125,0.48984374999999997
169,5096.6,0.888671875,2.6699218750000003e-05,29.130859375,0.89296875,1.868359375,3.794921875,846.3203125,0.1471875,0.59453125
170,7196.4,0.888671875,7.908203125000001e-05,43.388671875,1.11953125,1.926953125,3.826171875,1037.3359375,0.0753125,0.59453125
171,7207.3,0.894140625,2.6699218750000003e-05,43.388671875,1.11953125,1.926953125,3.826171875,1037.3359375,0.0753125,0.59453125
172,7231.6,0.894140625,7.908203125000001e-05,29.130859375,1.11953125,1.926953125,3.826171875,1037.3359375,0.0753125,0.59453125
173,7292.4,0.894140625,7.908203125000001e-05,43.388671875,0.89296875,1.926953125,3.826171875,1037.3359375,0.0753125,0.59453125
174,6880.8,0.894140625,7.908203125000001e-05,43.388671875,1.11953125,1.868359375,3.826171875,1037.3359375,0.0753125,0.59453125
175,7316.0,0.894140625,7.908203125000001e-05,43.388671875,1.11953125,1.926953125,3.794921875,1037.3359375,0.0753125,0.59453125
176,8401.8,0.894140625,7.908203125000001e-05,43.388671875,1.11953125,1.926953125,3.826171875,846.3203125,0.0753125,0.59453125
177,4806.3,0.894140625,7.908203125000001e-05,43.388671875,1.11953125,1.926953125,3.826171875,1037.3359375,0.1471875,0.59453125
178,7334.6,0.894140625,7.908203125000001e-05,43.388671875,1.11953125,1.926953125,3.826171875,1037.3359375,0.0753125,0.48984374999999997
179,7182.7,0.894140625,7.908203125000001e-05,43.388671875,1.11953125,1.926953125,3.826171875,1037.3359375,0.0753125,0.59453125
180,7213.1,0.9886718750000001,7.169921875e-05,41.630859375,1.09296875,1.968359375,4.294921875,996.3203125,0.0671875,0.28984375
181,7201.1,0.994140625,7.169921875e-05,41.630859375,1.09296875,1.968359375,4.294921875,996.3203125,0.0671875,0.28984375
182,7241.8,0.9886718750000001,3.408203125e-05,41.630859375,1.09296875,1.968359375,4.294921875,996.3203125,0.0671875,0.28984375
183,7249.5,0.9886718750000001,7.169921875e-05,30.888671875,1.09296875,1.968359375,4.294921875,996.3203125,0.0671875,0.28984375
184,7278.9,0.9886718750000001,7.169921875e-05,41.630859375,0.91953125,1.968359375,4.294921875,996.3203125,0.0671875,0.28984375
185,6781.4,0.9886718750000001,7.169921875e-05,41.630859375,1.09296875,1.826953125,4.294921875,996.3203125,0.0671875,0.28984375
186,7101.2,0.9886718750000001,7.169921875e-05,41.630859375,1.09296875,1.968359375,4.326171875,996.3203125,0.0671875,0.28984375
187,7846.5,0.9886718750000001,7.169921875e-05,41.630859375,1.09296875,1.968359375,4.294921875,887.3359375,0.0671875,0.28984375
188,4779.6,0.9886718750000001,7.169921875e-05,41.630859375,1.09296875,1.968359375,4.294921875,996.3203125,0.1553125,0.28984375
189,6878.7,0.9886718750000001,7.169921875e-05,41.630859375,1.09296875,1.968359375,4.294921875,996.3203125,0.0671875,0.39453125
190,5224.2,0.9886718750000001,3.408203125e-05,30.888671875,0.91953125,1.826953125,4.326171875,887.3359375,0.1553125,0.39453125
191,5222.1,0.994140625,7.169921875e-05,30.888671875,0.91953125,1.826953125,4.326171875,887.3359375,0.1553125,0.39453125
192,5222.2,0.994140625,3.408203125e-05,41.630859375,0.91953125,1.826953125,4.326171875,887.3359375,0.1553125,0.39453125
193,5217.1,0.994140625,3.408203125e-05,30.888671875,1.09296875,1.826953125,4.326171875,887.3359375,0.1553125,0.39453125
194,4792.5,0.994140625,3.408203125e-05,30.888671875,0.91953125,1.968359375,4.326171875,887.3359375,0.1553125,0.39453125
195,5223.6,0.994140625,3.408203125e-05,30.888671875,0.91953125,1.826953125,4.294921875,887.3359375,0.1553125,0.39453125
196,5166.9,0.994140625,3.408203125e-05,30.888671875,0.91953125,1.826953125,4.326171875,996.3203125,0.1553125,0.39453125
197,6934.9,0.994140625,3.408203125e-05,30.888671875,0.91953125,1.826953125,4.326171875,887.3359375,0.0671875,0.39453125
198,5275.6,0.994140625,3.408203125e-05,30.888671875,0.91953125,1.826953125,4.326171875,887.3359375,0.1553125,0.28984375
199,5223.6,0.994140625,3.408203125e-05,30.888671875,0.91953125,1.826953125,4.326171875,887.3359375,0.1553125,0.39453125
200,5227.9,1.0386718750000001,4.919921875e-05,22.880859375,0.99296875,1.918359375,4.044921875,921.3203125,0.10718749999999999,0.38984375
201,5225.9,1.044140625,4.919921875e-05,22.880859375,0.99296875,1.918359375,4.044921875,921.3203125,0.10718749999999999,0.38984375
202,5234.0,1.0386718750000001,1.158203125e-05,22.880859375,0.99296875,1.918359375,4.044921875,921.3203125,0.10718749999999999,0.38984375
203,5227.1,1.0386718750000001,4.919921875e-05,24.638671875,0.99296875,1.918359375,4.044921875,921.3203125,0.10718749999999999,0.38984375
204,5225.9,1.0386718750000001,4.919921875e-05,22.880859375,1.01953125,1.918359375,4.044921875,921.3203125,0.10718749999999999,0.38984375
205,5149.5,1.0386718750000001,4.919921875e-05,22.880859375,0.99296875,1.976953125,4.044921875,921.3203125,0.10718749999999999,0.38984375
206,5227.9,1.0386718750000001,4.919921875e-05,22.880859375,0.99296875,1.918359375,4.076171875,921.3203125,0.10718749999999999,0.38984375
207,5177.7,1.0386718750000001,4.919921875e-05,22.880859375,0.99296875,1.918359375,4.044921875,962.3359375,0.10718749999999999,0.38984375
208,4810.0,1.0386718750000001,4.919921875e-05,22.880859375,0.99296875,1.918359375,4.044921875,921.3203125,0.1953125,0.38984375
209,5168.9,1.0386718750000001,4.919921875e-05,22.880859375,0.99296875,1.918359375,4.044921875,921.3203125,0.10718749999999999,0.49453125
210,4615.9,1.0386718750000001,1.158203125e-05,24.638671875,1.01953125,1.976953125,4.076171875,962.3359375,0.1953125,0.49453125
211,4614.9,1.044140625,4.919921875e-05,24.638671875,1.01953125,1.976953125,4.076171875,962.3359375,0.1953125,0.49453125
212,4615.8,1.044140625,1.158203125e-05,22.880859375,1.01953125,1.976953125,4.076171875,962.3359375,0.1953125,0.49453125
213,4616.4,1.044140625,1.158203125e-05,24.638671875,0.99296875,1.976953125,4.076171875,962.3359375,0.1953125,0.49453125
214,4764.0,1.044140625,1.158203125e-05,24.638671875,1.01953125,1.918359375,4.076171875,962.3359375,0.1953125,0.49453125
215,4615.7,1.044140625,1.158203125e-05,24.638671875,1.01953125,1.976953125,4.044921875,962.3359375,0.1953125,0.49453125
216,4633.0,1.044140625,1.158203125e-05,24.638671875,1.01953125,1.976953125,4.076171875,921.3203125,0.1953125,0.49453125
217,4957.5,1.044140625,1.158203125e-05,24.638671875,1.01953125,1.976953125,4.076171875,962.3359375,0.10718749999999999,0.49453125
218,4642.9,1.044140625,1.158203125e-05,24.638671875,1.01953125,1.976953125,4.076171875,962.3359375,0.1953125,0.38984375
