run,capcost,fdene,fimp(14),pseprmax,feffcd,aspect,boundu(2),outlet_temp,beta,etanbi
1263,4893.9,0.8537109374999999,5.9306640625e-05,31.1083984375,1.015234375,1.9322265625,4.2060546875,803.83984375,0.16796875,0.482421875
1264,4891.0,0.8537109374999999,5.9306640625e-05,36.4306640625,1.054296875,1.9322265625,4.2060546875,803.83984375,0.16796875,0.482421875
1265,4913.3,0.8537109374999999,5.9306640625e-05,36.4306640625,1.015234375,1.9248046875,4.2060546875,803.83984375,0.16796875,0.482421875
1266,4892.7,0.8537109374999999,5.9306640625e-05,36.4306640625,1.015234375,1.9322265625,3.5869140625,803.83984375,0.16796875,0.482421875
1267,4880.2,0.8537109374999999,5.9306640625e-05,36.4306640625,1.015234375,1.9322265625,4.2060546875,820.24609375,0.16796875,0.482421875
1268,4894.4,0.8537109374999999,5.9306640625e-05,36.4306640625,1.015234375,1.9322265625,4.2060546875,803.83984375,0.16734375,0.482421875
1269,4886.0,0.8537109374999999,5.9306640625e-05,36.4306640625,1.015234375,1.9322265625,4.2060546875,803.83984375,0.16796875,0.508984375
1270,4895.2,0.8537109374999999,6.282226562500001e-05,31.1083984375,1.054296875,1.9248046875,3.5869140625,820.24609375,0.16734375,0.508984375
1271,4883.4,0.9486328125,5.9306640625e-05,31.1083984375,1.054296875,1.9248046875,3.5869140625,820.24609375,0.16734375,0.508984375
1272,4882.6,0.9486328125,6.282226562500001e-05,36.4306640625,1.054296875,1.9248046875,3.5869140625,820.24609375,0.16734375,0.508984375
1273,4884.6,0.9486328125,6.282226562500001e-05,31.1083984375,1.015234375,1.9248046875,3.5869140625,820.24609375,0.16734375,0.508984375
1274,4862.8,0.9486328125,6.282226562500001e-05,31.1083984375,1.054296875,1.9322265625,3.5869140625,820.24609375,0.16734375,0.508984375
1275,4883.2,0.9486328125,6.282226562500001e-05,31.1083984375,1.054296875,1.9248046875,4.2060546875,820.24609375,0.16734375,0.508984375
1276,4895.1,0.9486328125,6.282226562500001e-05,31.1083984375,1.054296875,1.9248046875,3.5869140625,803.83984375,0.16734375,0.508984375
1277,4881.6,0.9486328125,6.282226562500001e-05,31.1083984375,1.054296875,1.9248046875,3.5869140625,820.24609375,0.16796875,0.508984375
1278,4889.6,0.9486328125,6.282226562500001e-05,31.1083984375,1.054296875,1.9248046875,3.5869140625,820.24609375,0.16734375,0.482421875
1279,4883.2,0.9486328125,6.282226562500001e-05,31.1083984375,1.054296875,1.9248046875,3.5869140625,820.24609375,0.16734375,0.508984375
1280,4737.3,0.8552734375,2.3447265625000003e-05,23.7353515625,0.868359375,1.9650390625,4.3857421875,857.74609375,0.17921875,0.548046875
1281,4719.3,1.0408203125,2.3447265625000003e-05,23.7353515625,0.868359375,1.9650390625,4.3857421875,857.74609375,0.17921875,0.548046875
1282,4737.8,0.8552734375,1.2900390625000001e-05,23.7353515625,0.868359375,1.9650390625,4.3857421875,857.74609375,0.17921875,0.548046875
1283,4733.6,0.8552734375,2.3447265625000003e-05,42.6318359375,0.868359375,1.9650390625,4.3857421875,857.74609375,0.17921875,0.548046875
1284,4735.9,0.8552734375,2.3447265625000003e-05,23.7353515625,0.9011718750000001,1.9650390625,4.3857421875,857.74609375,0.17921875,0.548046875
1285,4717.0,0.8552734375,2.3447265625000003e-05,23.7353515625,0.868359375,1.9732421875,4.3857421875,857.74609375,0.17921875,0.548046875
1286,4737.3,0.8552734375,2.3447265625000003e-05,23.7353515625,0.868359375,1.9650390625,4.0478515625,857.74609375,0.17921875,0.548046875
1287,4719.6,0.8552734375,2.3447265625000003e-05,23.7353515625,0.868359375,1.9650390625,4.3857421875,888.21484375,0.17921875,0.548046875
1288,6464.1,0.8552734375,2.3447265625000003e-05,23.7353515625,0.868359375,1.9650390625,4.3857421875,857.74609375,0.07859375,0.548046875
1289,4731.2,0.8552734375,2.3447265625000003e-05,23.7353515625,0.868359375,1.9650390625,4.3857421875,857.74609375,0.17921875,0.580859375
1290,7308.4,0.8552734375,1.2900390625000001e-05,42.6318359375,0.9011718750000001,1.9732421875,4.0478515625,888.21484375,0.07859375,0.580859375
1291,6763.6,1.0408203125,2.3447265625000003e-05,42.6318359375,0.9011718750000001,1.9732421875,4.0478515625,888.21484375,0.07859375,0.580859375
1292,6826.8,1.0408203125,1.2900390625000001e-05,23.7353515625,0.9011718750000001,1.9732421875,4.0478515625,888.21484375,0.07859375,0.580859375
1293,6781.0,1.0408203125,1.2900390625000001e-05,42.6318359375,0.868359375,1.9732421875,4.0478515625,888.21484375,0.07859375,0.580859375
1294,6734.0,1.0408203125,1.2900390625000001e-05,42.6318359375,0.9011718750000001,1.9650390625,4.0478515625,888.21484375,0.07859375,0.580859375
1295,5811.1,1.0408203125,1.2900390625000001e-05,42.6318359375,0.9011718750000001,1.9732421875,4.3857421875,888.21484375,0.07859375,0.580859375
1296,6942.3,1.0408203125,1.2900390625000001e-05,42.6318359375,0.9011718750000001,1.9732421875,4.0478515625,857.74609375,0.07859375,0.580859375
1297,4675.2,1.0408203125,1.2900390625000001e-05,42.6318359375,0.9011718750000001,1.9732421875,4.0478515625,888.21484375,0.17921875,0.580859375
1298,6809.6,1.0408203125,1.2900390625000001e-05,42.6318359375,0.9011718750000001,1.9732421875,4.0478515625,888.21484375,0.07859375,0.548046875
1299,6770.8,1.0408203125,1.2900390625000001e-05,42.6318359375,0.9011718750000001,1.9732421875,4.0478515625,888.21484375,0.07859375,0.580859375
1300,5498.5,0.9552734375,6.8447265625e-05,36.2353515625,1.068359375,1.8650390625,3.8857421875,1007.74609375,0.09921875,0.348046875
1301,5505.9,0.9408203125,6.8447265625e-05,36.2353515625,1.068359375,1.8650390625,3.8857421875,1007.74609375,0.09921875,0.348046875
1302,5500.4,0.9552734375,5.7900390625e-05,36.2353515625,1.068359375,1.8650390625,3.8857421875,1007.74609375,0.09921875,0.348046875
1303,5502.5,0.9552734375,6.8447265625e-05,30.1318359375,1.068359375,1.8650390625,3.8857421875,1007.74609375,0.09921875,0.348046875
1304,5495.1,0.9552734375,6.8447265625e-05,36.2353515625,1.101171875,1.8650390625,3.8857421875,1007.74609375,0.09921875,0.348046875
1305,5467.9,0.9552734375,6.8447265625e-05,36.2353515625,1.068359375,1.8732421875,3.8857421875,1007.74609375,0.09921875,0.348046875
1306,6344.9,0.9552734375,6.8447265625e-05,36.2353515625,1.068359375,1.8650390625,3.5478515625,1007.74609375,0.09921875,0.348046875
1307,5462.5,0.9552734375,6.8447265625e-05,36.2353515625,1.068359375,1.8650390625,3.8857421875,1038.21484375,0.09921875,0.348046875
1308,5033.9,0.9552734375,6.8447265625e-05,36.2353515625,1.068359375,1.8650390625,3.8857421875,1007.74609375,0.15859375,0.348046875
1309,5469.6,0.9552734375,6.8447265625e-05,36.2353515625,1.068359375,1.8650390625,3.8857421875,1007.74609375,0.09921875,0.380859375
1310,4981.8,0.9552734375,5.7900390625e-05,30.1318359375,1.101171875,1.8732421875,3.5478515625,1038.21484375,0.15859375,0.380859375
1311,4982.4,0.9408203125,6.8447265625e-05,30.1318359375,1.101171875,1.8732421875,3.5478515625,1038.21484375,0.15859375,0.380859375
1312,4982.1,0.9408203125,5.7900390625e-05,36.2353515625,1.101171875,1.8732421875,3.5478515625,1038.21484375,0.15859375,0.380859375
1313,4984.0,0.9408203125,5.7900390625e-05,30.1318359375,1.068359375,1.8732421875,3.5478515625,1038.21484375,0.15859375,0.380859375
1314,5009.2,0.9408203125,5.7900390625e-05,30.1318359375,1.101171875,1.8650390625,3.5478515625,1038.21484375,0.15859375,0.380859375
1315,4982.8,0.9408203125,5.7900390625e-05,30.1318359375,1.101171875,1.8732421875,3.8857421875,1038.21484375,0.15859375,0.380859375
1316,4995.2,0.9408203125,5.7900390625e-05,30.1318359375,1.101171875,1.8732421875,3.5478515625,1007.74609375,0.15859375,0.380859375
1317,6234.3,0.9408203125,5.7900390625e-05,30.1318359375,1.101171875,1.8732421875,3.5478515625,1038.21484375,0.09921875,0.380859375
1318,4995.7,0.9408203125,5.7900390625e-05,30.1318359375,1.101171875,1.8732421875,3.5478515625,1038.21484375,0.15859375,0.348046875
1319,4982.8,0.9408203125,5.7900390625e-05,30.1318359375,1.101171875,1.8732421875,3.5478515625,1038.21484375,0.15859375,0.380859375
1320,12740.0,1.0052734375,4.5947265625e-05,29.9853515625,0.968359375,1.8150390625000001,3.6357421875,932.74609375,0.05921875,0.248046875
1321,13990.0,0.8908203125,4.5947265625e-05,29.9853515625,0.968359375,1.8150390625000001,3.6357421875,932.74609375,0.05921875,0.248046875
1322,12653.0,1.0052734375,8.0400390625e-05,29.9853515625,0.968359375,1.8150390625000001,3.6357421875,932.74609375,0.05921875,0.248046875
1323,12858.0,1.0052734375,4.5947265625e-05,23.8818359375,0.968359375,1.8150390625000001,3.6357421875,932.74609375,0.05921875,0.248046875
1324,12975.0,1.0052734375,4.5947265625e-05,29.9853515625,0.8011718750000001,1.8150390625000001,3.6357421875,932.74609375,0.05921875,0.248046875
1325,14631.0,1.0052734375,4.5947265625e-05,29.9853515625,0.968359375,1.9232421875,3.6357421875,932.74609375,0.05921875,0.248046875
1326,11178.0,1.0052734375,4.5947265625e-05,29.9853515625,0.968359375,1.8150390625000001,3.7978515625,932.74609375,0.05921875,0.248046875
1328,5203.9,1.0052734375,4.5947265625e-05,29.9853515625,0.968359375,1.8150390625000001,3.6357421875,932.74609375,0.19859375,0.248046875
1329,11097.0,1.0052734375,4.5947265625e-05,29.9853515625,0.968359375,1.8150390625000001,3.6357421875,932.74609375,0.05921875,0.480859375
1330,4832.0,1.0052734375,8.0400390625e-05,23.8818359375,0.8011718750000001,1.9232421875,3.7978515625,813.21484375,0.19859375,0.480859375
1331,4845.3,0.8908203125,4.5947265625e-05,23.8818359375,0.8011718750000001,1.9232421875,3.7978515625,813.21484375,0.19859375,0.480859375
1332,4842.8,0.8908203125,8.0400390625e-05,29.9853515625,0.8011718750000001,1.9232421875,3.7978515625,813.21484375,0.19859375,0.480859375
1333,4837.0,0.8908203125,8.0400390625e-05,23.8818359375,0.968359375,1.9232421875,3.7978515625,813.21484375,0.19859375,0.480859375
1335,4843.9,0.8908203125,8.0400390625e-05,23.8818359375,0.8011718750000001,1.9232421875,3.6357421875,813.21484375,0.19859375,0.480859375
1336,4775.7,0.8908203125,8.0400390625e-05,23.8818359375,0.8011718750000001,1.9232421875,3.7978515625,932.74609375,0.19859375,0.480859375
1337,14640.0,0.8908203125,8.0400390625e-05,23.8818359375,0.8011718750000001,1.9232421875,3.7978515625,813.21484375,0.05921875,0.480859375
1338,4953.6,0.8908203125,8.0400390625e-05,23.8818359375,0.8011718750000001,1.9232421875,3.7978515625,813.21484375,0.19859375,0.248046875
1339,4843.9,0.8908203125,8.0400390625e-05,23.8818359375,0.8011718750000001,1.9232421875,3.7978515625,813.21484375,0.19859375,0.480859375
1340,4874.9,0.9052734375,9.0947265625e-05,42.4853515625,1.168359375,1.9150390625,4.1357421875,1082.74609375,0.13921875,0.44804687499999996
1341,4871.2,0.9908203125,9.0947265625e-05,42.4853515625,1.168359375,1.9150390625,4.1357421875,1082.74609375,0.13921875,0.44804687499999996
1342,4876.3,0.9052734375,3.5400390625000004e-05,42.4853515625,1.168359375,1.9150390625,4.1357421875,1082.74609375,0.13921875,0.44804687499999996
1343,4875.4,0.9052734375,9.0947265625e-05,36.3818359375,1.168359375,1.9150390625,4.1357421875,1082.74609375,0.13921875,0.44804687499999996
1344,4881.2,0.9052734375,9.0947265625e-05,42.4853515625,1.001171875,1.9150390625,4.1357421875,1082.74609375,0.13921875,0.44804687499999996
1345,5175.8,0.9052734375,9.0947265625e-05,42.4853515625,1.168359375,1.8232421875,4.1357421875,1082.74609375,0.13921875,0.44804687499999996
1346,4874.9,0.9052734375,9.0947265625e-05,42.4853515625,1.168359375,1.9150390625,4.2978515625,1082.74609375,0.13921875,0.44804687499999996
1347,4924.5,0.9052734375,9.0947265625e-05,42.4853515625,1.168359375,1.9150390625,4.1357421875,963.21484375,0.13921875,0.44804687499999996
1348,4951.0,0.9052734375,9.0947265625e-05,42.4853515625,1.168359375,1.9150390625,4.1357421875,1082.74609375,0.11859375,0.44804687499999996
1349,4944.3,0.9052734375,9.0947265625e-05,42.4853515625,1.168359375,1.9150390625,4.1357421875,1082.74609375,0.13921875,0.280859375
1350,5498.0,0.9052734375,3.5400390625000004e-05,36.3818359375,1.001171875,1.8232421875,4.2978515625,963.21484375,0.11859375,0.280859375
1351,5441.9,0.9908203125,9.0947265625e-05,36.3818359375,1.001171875,1.8232421875,4.2978515625,963.21484375,0.11859375,0.280859375
1352,5447.5,0.9908203125,3.5400390625000004e-05,42.4853515625,1.001171875,1.8232421875,4.2978515625,963.21484375,0.11859375,0.280859375
1353,5435.6,0.9908203125,3.5400390625000004e-05,36.3818359375,1.168359375,1.8232421875,4.2978515625,963.21484375,0.11859375,0.280859375
1354,5132.7,0.9908203125,3.5400390625000004e-05,36.3818359375,1.001171875,1.9150390625,4.2978515625,963.21484375,0.11859375,0.280859375
1355,5450.8,0.9908203125,3.5400390625000004e-05,36.3818359375,1.001171875,1.8232421875,4.1357421875,963.21484375,0.11859375,0.280859375
1356,5336.3,0.9908203125,3.5400390625000004e-05,36.3818359375,1.001171875,1.8232421875,4.2978515625,1082.74609375,0.11859375,0.280859375
1357,5304.8,0.9908203125,3.5400390625000004e-05,36.3818359375,1.001171875,1.8232421875,4.2978515625,963.21484375,0.13921875,0.280859375
1358,5317.1,0.9908203125,3.5400390625000004e-05,36.3818359375,1.001171875,1.8232421875,4.2978515625,963.21484375,0.11859375,0.44804687499999996
1359,5450.8,0.9908203125,3.5400390625000004e-05,36.3818359375,1.001171875,1.8232421875,4.2978515625,963.21484375,0.11859375,0.280859375
1360,6601.3,0.9302734375,3.4697265625e-05,33.1103515625,1.118359375,1.9400390625,4.2607421875,895.24609375,0.07921875,0.298046875
1361,6642.8,0.9158203125,3.4697265625e-05,33.1103515625,1.118359375,1.9400390625,4.2607421875,895.24609375,0.07921875,0.298046875
1362,6553.4,0.9302734375,9.1650390625e-05,33.1103515625,1.118359375,1.9400390625,4.2607421875,895.24609375,0.07921875,0.298046875
1363,6600.7,0.9302734375,3.4697265625e-05,33.2568359375,1.118359375,1.9400390625,4.2607421875,895.24609375,0.07921875,0.298046875
1364,6717.3,0.9302734375,3.4697265625e-05,33.1103515625,0.851171875,1.9400390625,4.2607421875,895.24609375,0.07921875,0.298046875
1365,6431.1,0.9302734375,3.4697265625e-05,33.1103515625,1.118359375,1.8982421875,4.2607421875,895.24609375,0.07921875,0.298046875
1366,6146.7,0.9302734375,3.4697265625e-05,33.1103515625,1.118359375,1.9400390625,4.4228515625,895.24609375,0.07921875,0.298046875
1367,6143.0,0.9302734375,3.4697265625e-05,33.1103515625,1.118359375,1.9400390625,4.2607421875,1000.71484375,0.07921875,0.298046875
1368,5490.8,0.9302734375,3.4697265625e-05,33.1103515625,1.118359375,1.9400390625,4.2607421875,895.24609375,0.09859375000000001,0.298046875
1369,6939.5,0.9302734375,3.4697265625e-05,33.1103515625,1.118359375,1.9400390625,4.2607421875,895.24609375,0.07921875,0.230859375
1370,5607.5,0.9302734375,9.1650390625e-05,33.2568359375,0.851171875,1.8982421875,4.4228515625,1000.71484375,0.09859375000000001,0.230859375
1371,5633.6,0.9158203125,3.4697265625e-05,33.2568359375,0.851171875,1.8982421875,4.4228515625,1000.71484375,0.09859375000000001,0.230859375
1372,5619.5,0.9158203125,9.1650390625e-05,33.1103515625,0.851171875,1.8982421875,4.4228515625,1000.71484375,0.09859375000000001,0.230859375
1373,5583.6,0.9158203125,9.1650390625e-05,33.2568359375,1.118359375,1.8982421875,4.4228515625,1000.71484375,0.09859375000000001,0.230859375
1374,5475.8,0.9158203125,9.1650390625e-05,33.2568359375,0.851171875,1.9400390625,4.4228515625,1000.71484375,0.09859375000000001,0.230859375
1375,5619.3,0.9158203125,9.1650390625e-05,33.2568359375,0.851171875,1.8982421875,4.2607421875,1000.71484375,0.09859375000000001,0.230859375
1376,5797.6,0.9158203125,9.1650390625e-05,33.2568359375,0.851171875,1.8982421875,4.4228515625,895.24609375,0.09859375000000001,0.230859375
1377,6165.9,0.9158203125,9.1650390625e-05,33.2568359375,0.851171875,1.8982421875,4.4228515625,1000.71484375,0.07921875,0.230859375
1378,5502.9,0.9158203125,9.1650390625e-05,33.2568359375,0.851171875,1.8982421875,4.4228515625,1000.71484375,0.09859375000000001,0.298046875
1379,5619.3,0.9158203125,9.1650390625e-05,33.2568359375,0.851171875,1.8982421875,4.4228515625,1000.71484375,0.09859375000000001,0.230859375
1380,5058.1,1.0302734375,7.9697265625e-05,20.6103515625,0.918359375,1.8400390625,3.7607421875,1045.24609375,0.15921875,0.498046875
1381,5058.8,1.0158203125,7.9697265625e-05,20.6103515625,0.918359375,1.8400390625,3.7607421875,1045.24609375,0.15921875,0.498046875
1382,5059.0,1.0302734375,4.6650390625e-05,20.6103515625,0.918359375,1.8400390625,3.7607421875,1045.24609375,0.15921875,0.498046875
1383,5058.1,1.0302734375,7.9697265625e-05,20.7568359375,0.918359375,1.8400390625,3.7607421875,1045.24609375,0.15921875,0.498046875
1384,5053.6,1.0302734375,7.9697265625e-05,20.6103515625,1.051171875,1.8400390625,3.7607421875,1045.24609375,0.15921875,0.498046875
1385,4611.5,1.0302734375,7.9697265625e-05,20.6103515625,0.918359375,1.9982421875,3.7607421875,1045.24609375,0.15921875,0.498046875
1386,5058.1,1.0302734375,7.9697265625e-05,20.6103515625,0.918359375,1.8400390625,3.9228515625,1045.24609375,0.15921875,0.498046875
1387,5152.7,1.0302734375,7.9697265625e-05,20.6103515625,0.918359375,1.8400390625,3.7607421875,850.71484375,0.15921875,0.498046875
1388,5009.0,1.0302734375,7.9697265625e-05,20.6103515625,0.918359375,1.8400390625,3.7607421875,1045.24609375,0.17859375000000002,0.498046875
1389,5074.6,1.0302734375,7.9697265625e-05,20.6103515625,0.918359375,1.8400390625,3.7607421875,1045.24609375,0.15921875,0.430859375
1390,4668.3,1.0302734375,4.6650390625e-05,20.7568359375,1.051171875,1.9982421875,3.9228515625,850.71484375,0.17859375000000002,0.430859375
1391,4668.1,1.0158203125,7.9697265625e-05,20.7568359375,1.051171875,1.9982421875,3.9228515625,850.71484375,0.17859375000000002,0.430859375
1392,4669.1,1.0158203125,4.6650390625e-05,20.6103515625,1.051171875,1.9982421875,3.9228515625,850.71484375,0.17859375000000002,0.430859375
1393,4672.8,1.0158203125,4.6650390625e-05,20.7568359375,0.918359375,1.9982421875,3.9228515625,850.71484375,0.17859375000000002,0.430859375
1394,5114.8,1.0158203125,4.6650390625e-05,20.7568359375,1.051171875,1.8400390625,3.9228515625,850.71484375,0.17859375000000002,0.430859375
1395,4669.1,1.0158203125,4.6650390625e-05,20.7568359375,1.051171875,1.9982421875,3.7607421875,850.71484375,0.17859375000000002,0.430859375
1396,4582.5,1.0158203125,4.6650390625e-05,20.7568359375,1.051171875,1.9982421875,3.9228515625,1045.24609375,0.17859375000000002,0.430859375
1397,4715.0,1.0158203125,4.6650390625e-05,20.7568359375,1.051171875,1.9982421875,3.9228515625,850.71484375,0.15921875,0.430859375
1398,4651.9,1.0158203125,4.6650390625e-05,20.7568359375,1.051171875,1.9982421875,3.9228515625,850.71484375,0.17859375000000002,0.498046875
1399,4669.1,1.0158203125,4.6650390625e-05,20.7568359375,1.051171875,1.9982421875,3.9228515625,850.71484375,0.17859375000000002,0.430859375
1400,4892.6,0.9802734375,1.2197265625000001e-05,39.3603515625,1.018359375,1.8900390625,3.5107421875,820.24609375,0.19921875,0.598046875
1401,4893.6,0.9658203125,1.2197265625000001e-05,39.3603515625,1.018359375,1.8900390625,3.5107421875,820.24609375,0.19921875,0.598046875
1402,4892.2,0.9802734375,2.4150390625000002e-05,39.3603515625,1.018359375,1.8900390625,3.5107421875,820.24609375,0.19921875,0.598046875
1403,4893.9,0.9802734375,1.2197265625000001e-05,27.0068359375,1.018359375,1.8900390625,3.5107421875,820.24609375,0.19921875,0.598046875
1404,4894.8,0.9802734375,1.2197265625000001e-05,39.3603515625,0.951171875,1.8900390625,3.5107421875,820.24609375,0.19921875,0.598046875
1405,5024.4,0.9802734375,1.2197265625000001e-05,39.3603515625,1.018359375,1.8482421875000001,3.5107421875,820.24609375,0.19921875,0.598046875
1406,4892.6,0.9802734375,1.2197265625000001e-05,39.3603515625,1.018359375,1.8900390625,3.6728515625,820.24609375,0.19921875,0.598046875
1407,4780.1,0.9802734375,1.2197265625000001e-05,39.3603515625,1.018359375,1.8900390625,3.5107421875,1075.71484375,0.19921875,0.598046875
1408,5138.3,0.9802734375,1.2197265625000001e-05,39.3603515625,1.018359375,1.8900390625,3.5107421875,820.24609375,0.13859375000000002,0.598046875
1409,4968.2,0.9802734375,1.2197265625000001e-05,39.3603515625,1.018359375,1.8900390625,3.5107421875,820.24609375,0.19921875,0.330859375
1410,5140.0,0.9802734375,2.4150390625000002e-05,27.0068359375,0.951171875,1.8482421875000001,3.6728515625,1075.71484375,0.13859375000000002,0.330859375
1411,5141.8,0.9658203125,1.2197265625000001e-05,27.0068359375,0.951171875,1.8482421875000001,3.6728515625,1075.71484375,0.13859375000000002,0.330859375
1412,5139.6,0.9658203125,2.4150390625000002e-05,39.3603515625,0.951171875,1.8482421875000001,3.6728515625,1075.71484375,0.13859375000000002,0.330859375
1413,5138.6,0.9658203125,2.4150390625000002e-05,27.0068359375,1.018359375,1.8482421875000001,3.6728515625,1075.71484375,0.13859375000000002,0.330859375
1414,5003.5,0.9658203125,2.4150390625000002e-05,27.0068359375,0.951171875,1.8900390625,3.6728515625,1075.71484375,0.13859375000000002,0.330859375
1415,5141.3,0.9658203125,2.4150390625000002e-05,27.0068359375,0.951171875,1.8482421875000001,3.5107421875,1075.71484375,0.13859375000000002,0.330859375
1416,5286.7,0.9658203125,2.4150390625000002e-05,27.0068359375,0.951171875,1.8482421875000001,3.6728515625,820.24609375,0.13859375000000002,0.330859375
1417,4980.4,0.9658203125,2.4150390625000002e-05,27.0068359375,0.951171875,1.8482421875000001,3.6728515625,1075.71484375,0.19921875,0.330859375
1418,5067.6,0.9658203125,2.4150390625000002e-05,27.0068359375,0.951171875,1.8482421875000001,3.6728515625,1075.71484375,0.13859375000000002,0.598046875
1419,5141.3,0.9658203125,2.4150390625000002e-05,27.0068359375,0.951171875,1.8482421875000001,3.6728515625,1075.71484375,0.13859375000000002,0.330859375
1420,4898.2,0.8802734375,5.7197265625000004e-05,26.8603515625,0.818359375,1.9900390625,4.0107421875,970.24609375,0.11921875000000001,0.398046875
1421,4921.8,0.8658203125,5.7197265625000004e-05,26.8603515625,0.818359375,1.9900390625,4.0107421875,970.24609375,0.11921875000000001,0.398046875
1422,4893.0,0.8802734375,6.915039062500001e-05,26.8603515625,0.818359375,1.9900390625,4.0107421875,970.24609375,0.11921875000000001,0.398046875
1423,4876.8,0.8802734375,5.7197265625000004e-05,39.5068359375,0.818359375,1.9900390625,4.0107421875,970.24609375,0.11921875000000001,0.398046875
1424,4848.0,0.8802734375,5.7197265625000004e-05,26.8603515625,1.151171875,1.9900390625,4.0107421875,970.24609375,0.11921875000000001,0.398046875
1425,4989.9,0.8802734375,5.7197265625000004e-05,26.8603515625,0.818359375,1.9482421875,4.0107421875,970.24609375,0.11921875000000001,0.398046875
1426,4880.8,0.8802734375,5.7197265625000004e-05,26.8603515625,0.818359375,1.9900390625,4.1728515625,970.24609375,0.11921875000000001,0.398046875
1427,5013.9,0.8802734375,5.7197265625000004e-05,26.8603515625,0.818359375,1.9900390625,4.0107421875,925.71484375,0.11921875000000001,0.398046875
1428,11302.0,0.8802734375,5.7197265625000004e-05,26.8603515625,0.818359375,1.9900390625,4.0107421875,970.24609375,0.05859375,0.398046875
1429,4816.4,0.8802734375,5.7197265625000004e-05,26.8603515625,0.818359375,1.9900390625,4.0107421875,970.24609375,0.11921875000000001,0.5308593749999999
1430,9101.4,0.8802734375,6.915039062500001e-05,39.5068359375,1.151171875,1.9482421875,4.1728515625,925.71484375,0.05859375,0.5308593749999999
1431,9195.0,0.8658203125,5.7197265625000004e-05,39.5068359375,1.151171875,1.9482421875,4.1728515625,925.71484375,0.05859375,0.5308593749999999
1432,9328.3,0.8658203125,6.915039062500001e-05,26.8603515625,1.151171875,1.9482421875,4.1728515625,925.71484375,0.05859375,0.5308593749999999
1433,9503.4,0.8658203125,6.915039062500001e-05,39.5068359375,0.818359375,1.9482421875,4.1728515625,925.71484375,0.05859375,0.5308593749999999
1434,9551.0,0.8658203125,6.915039062500001e-05,39.5068359375,1.151171875,1.9900390625,4.1728515625,925.71484375,0.05859375,0.5308593749999999
1435,10238.0,0.8658203125,6.915039062500001e-05,39.5068359375,1.151171875,1.9482421875,4.0107421875,925.71484375,0.05859375,0.5308593749999999
1436,8806.8,0.8658203125,6.915039062500001e-05,39.5068359375,1.151171875,1.9482421875,4.1728515625,970.24609375,0.05859375,0.5308593749999999
1437,4937.4,0.8658203125,6.915039062500001e-05,39.5068359375,1.151171875,1.9482421875,4.1728515625,925.71484375,0.11921875000000001,0.5308593749999999
1438,9606.1,0.8658203125,6.915039062500001e-05,39.5068359375,1.151171875,1.9482421875,4.1728515625,925.71484375,0.05859375,0.398046875
1439,9178.3,0.8658203125,6.915039062500001e-05,39.5068359375,1.151171875,1.9482421875,4.1728515625,925.71484375,0.05859375,0.5308593749999999
1440,7909.7,0.8927734375,5.1572265625e-05,40.9228515625,0.943359375,1.8525390625,4.1982421875,876.49609375,0.06921875,0.273046875
1442,7880.1,0.8927734375,7.4775390625e-05,40.9228515625,0.943359375,1.8525390625,4.1982421875,876.49609375,0.06921875,0.273046875
1443,7883.8,0.8927734375,5.1572265625e-05,44.1943359375,0.943359375,1.8525390625,4.1982421875,876.49609375,0.06921875,0.273046875
1444,7818.5,0.8927734375,5.1572265625e-05,40.9228515625,1.076171875,1.8525390625,4.1982421875,876.49609375,0.06921875,0.273046875
1445,7802.1,0.8927734375,5.1572265625e-05,40.9228515625,0.943359375,1.8357421875,4.1982421875,876.49609375,0.06921875,0.273046875
1446,9761.6,0.8927734375,5.1572265625e-05,40.9228515625,0.943359375,1.8525390625,3.8603515625,876.49609375,0.06921875,0.273046875
1447,7229.5,0.8927734375,5.1572265625e-05,40.9228515625,0.943359375,1.8525390625,4.1982421875,981.96484375,0.06921875,0.273046875
1448,5119.1,0.8927734375,5.1572265625e-05,40.9228515625,0.943359375,1.8525390625,4.1982421875,876.49609375,0.18859375,0.273046875
1449,8025.8,0.8927734375,5.1572265625e-05,40.9228515625,0.943359375,1.8525390625,4.1982421875,876.49609375,0.06921875,0.255859375
1450,5124.2,0.8927734375,7.4775390625e-05,44.1943359375,1.076171875,1.8357421875,3.8603515625,981.96484375,0.18859375,0.255859375
1451,5118.2,0.9783203125,5.1572265625e-05,44.1943359375,1.076171875,1.8357421875,3.8603515625,981.96484375,0.18859375,0.255859375
1452,5117.8,0.9783203125,7.4775390625e-05,40.9228515625,1.076171875,1.8357421875,3.8603515625,981.96484375,0.18859375,0.255859375
1453,5122.4,0.9783203125,7.4775390625e-05,44.1943359375,0.943359375,1.8357421875,3.8603515625,981.96484375,0.18859375,0.255859375
1454,5060.4,0.9783203125,7.4775390625e-05,44.1943359375,1.076171875,1.8525390625,3.8603515625,981.96484375,0.18859375,0.255859375
1455,5117.5,0.9783203125,7.4775390625e-05,44.1943359375,1.076171875,1.8357421875,4.1982421875,981.96484375,0.18859375,0.255859375
1456,5173.9,0.9783203125,7.4775390625e-05,44.1943359375,1.076171875,1.8357421875,3.8603515625,876.49609375,0.18859375,0.255859375
1457,8281.2,0.9783203125,7.4775390625e-05,44.1943359375,1.076171875,1.8357421875,3.8603515625,981.96484375,0.06921875,0.255859375
